# name: hotset_phase_shift
# description: Long-lived cache trace with hot-key skew, warm lookups, and bursty miss phases.
# story: Hot-key lookup cache with phase shifts between skewed hits and miss bursts.
# value_type: int
# peak_live_entries: 512
op,key,value_seed,expected_hit
insert,200296,50296,0
insert,200297,50297,0
insert,200298,50298,0
insert,200299,50299,0
insert,200300,50300,0
insert,200301,50301,0
insert,200302,50302,0
insert,200303,50303,0
insert,200304,50304,0
insert,200305,50305,0
insert,200306,50306,0
insert,200307,50307,0
insert,200308,50308,0
insert,200309,50309,0
insert,200310,50310,0
insert,200311,50311,0
insert,200312,50312,0
insert,200313,50313,0
insert,200314,50314,0
insert,200315,50315,0
insert,200316,50316,0
insert,200317,50317,0
insert,200318,50318,0
insert,200319,50319,0
insert,200320,50320,0
insert,200321,50321,0
insert,200322,50322,0
insert,200323,50323,0
insert,200324,50324,0
insert,200325,50325,0
insert,200326,50326,0
insert,200327,50327,0
insert,200328,50328,0
insert,200329,50329,0
insert,200330,50330,0
insert,200331,50331,0
insert,200332,50332,0
insert,200333,50333,0
insert,200334,50334,0
insert,200335,50335,0
insert,200336,50336,0
insert,200337,50337,0
insert,200338,50338,0
insert,200339,50339,0
insert,200340,50340,0
insert,200341,50341,0
insert,200342,50342,0
insert,200343,50343,0
insert,200344,50344,0
insert,200345,50345,0
insert,200346,50346,0
insert,200347,50347,0
insert,200348,50348,0
insert,200349,50349,0
insert,200350,50350,0
insert,200351,50351,0
insert,200352,50352,0
insert,200353,50353,0
insert,200354,50354,0
insert,200355,50355,0
insert,200356,50356,0
insert,200357,50357,0
insert,200358,50358,0
insert,200359,50359,0
insert,200360,50360,0
insert,200361,50361,0
insert,200362,50362,0
insert,200363,50363,0
insert,200364,50364,0
insert,200365,50365,0
insert,200366,50366,0
insert,200367,50367,0
insert,200368,50368,0
insert,200369,50369,0
insert,200370,50370,0
insert,200371,50371,0
insert,200372,50372,0
insert,200373,50373,0
insert,200374,50374,0
insert,200375,50375,0
insert,200376,50376,0
insert,200377,50377,0
insert,200378,50378,0
insert,200379,50379,0
insert,200380,50380,0
insert,200381,50381,0
insert,200382,50382,0
insert,200383,50383,0
insert,200384,50384,0
insert,200385,50385,0
insert,200386,50386,0
insert,200387,50387,0
insert,200388,50388,0
insert,200389,50389,0
insert,200390,50390,0
insert,200391,50391,0
insert,200392,50392,0
insert,200393,50393,0
insert,200394,50394,0
insert,200395,50395,0
insert,200396,50396,0
insert,200397,50397,0
insert,200398,50398,0
insert,200399,50399,0
insert,200400,50400,0
insert,200401,50401,0
insert,200402,50402,0
insert,200403,50403,0
insert,200404,50404,0
insert,200405,50405,0
insert,200406,50406,0
insert,200407,50407,0
insert,200408,50408,0
insert,200409,50409,0
insert,200410,50410,0
insert,200411,50411,0
insert,200412,50412,0
insert,200413,50413,0
insert,200414,50414,0
insert,200415,50415,0
insert,200416,50416,0
insert,200417,50417,0
insert,200418,50418,0
insert,200419,50419,0
insert,200420,50420,0
insert,200421,50421,0
insert,200422,50422,0
insert,200423,50423,0
insert,200424,50424,0
insert,200425,50425,0
insert,200426,50426,0
insert,200427,50427,0
insert,200428,50428,0
insert,200429,50429,0
insert,200430,50430,0
insert,200431,50431,0
insert,200432,50432,0
insert,200433,50433,0
insert,200434,50434,0
insert,200435,50435,0
insert,200436,50436,0
insert,200437,50437,0
insert,200438,50438,0
insert,200439,50439,0
insert,200440,50440,0
insert,200441,50441,0
insert,200442,50442,0
insert,200443,50443,0
insert,200444,50444,0
insert,200445,50445,0
insert,200446,50446,0
insert,200447,50447,0
insert,200448,50448,0
insert,200449,50449,0
insert,200450,50450,0
insert,200451,50451,0
insert,200452,50452,0
insert,200453,50453,0
insert,200454,50454,0
insert,200455,50455,0
insert,200456,50456,0
insert,200457,50457,0
insert,200458,50458,0
insert,200459,50459,0
insert,200460,50460,0
insert,200461,50461,0
insert,200462,50462,0
insert,200463,50463,0
insert,200464,50464,0
insert,200465,50465,0
insert,200466,50466,0
insert,200467,50467,0
insert,200468,50468,0
insert,200469,50469,0
insert,200470,50470,0
insert,200471,50471,0
insert,200472,50472,0
insert,200473,50473,0
insert,200474,50474,0
insert,200475,50475,0
insert,200476,50476,0
insert,200477,50477,0
insert,200478,50478,0
insert,200479,50479,0
insert,200480,50480,0
insert,200481,50481,0
insert,200482,50482,0
insert,200483,50483,0
insert,200484,50484,0
insert,200485,50485,0
insert,200486,50486,0
insert,200487,50487,0
insert,200488,50488,0
insert,200489,50489,0
insert,200490,50490,0
insert,200491,50491,0
insert,200492,50492,0
insert,200493,50493,0
insert,200494,50494,0
insert,200495,50495,0
insert,200496,50496,0
insert,200497,50497,0
insert,200498,50498,0
insert,200499,50499,0
insert,200500,50500,0
insert,200501,50501,0
insert,200502,50502,0
insert,200503,50503,0
insert,200504,50504,0
insert,200505,50505,0
insert,200506,50506,0
insert,200507,50507,0
insert,200508,50508,0
insert,200509,50509,0
insert,200510,50510,0
insert,200511,50511,0
find,200000,0,1
find,200001,0,1
find,200002,0,1
find,200003,0,1
find,200004,0,1
find,200005,0,1
find,200006,0,1
find,200007,0,1
find,200008,0,1
find,200009,0,1
find,200010,0,1
find,200011,0,1
find,200012,0,1
find,200013,0,1
find,200014,0,1
find,200015,0,1
find,200016,0,1
find,200017,0,1
find,200018,0,1
find,200019,0,1
find,200020,0,1
find,200021,0,1
find,200022,0,1
find,200023,0,1
find,200024,0,1
find,200025,0,1
find,200026,0,1
find,200027,0,1
find,200028,0,1
find,200029,0,1
find,200030,0,1
find,200031,0,1
find,200000,0,1
find,200001,0,1
find,200002,0,1
find,200003,0,1
find,200004,0,1
find,200005,0,1
find,200006,0,1
find,200007,0,1
find,200008,0,1
find,200009,0,1
find,200010,0,1
find,200011,0,1
find,200012,0,1
find,200013,0,1
find,200014,0,1
find,200015,0,1
find,200016,0,1
find,200017,0,1
find,200018,0,1
find,200019,0,1
find,200020,0,1
find,200021,0,1
find,200022,0,1
find,200023,0,1
find,200024,0,1
find,200025,0,1
find,200026,0,1
find,200027,0,1
find,200028,0,1
find,200029,0,1
find,200030,0,1
find,200031,0,1
find,200000,0,1
find,200001,0,1
find,200002,0,1
find,200003,0,1
find,200004,0,1
find,200005,0,1
find,200006,0,1
find,200007,0,1
find,200008,0,1
find,200009,0,1
find,200010,0,1
find,200011,0,1
find,200012,0,1
find,200013,0,1
find,200014,0,1
find,200015,0,1
find,200016,0,1
find,200017,0,1
find,200018,0,1
find,200019,0,1
find,200020,0,1
find,200021,0,1
find,200022,0,1
find,200023,0,1
find,200024,0,1
find,200025,0,1
find,200026,0,1
find,200027,0,1
find,200028,0,1
find,200029,0,1
find,200030,0,1
find,200031,0,1
find,200000,0,1
find,200001,0,1
find,200002,0,1
find,200003,0,1
find,200004,0,1
find,200005,0,1
find,200006,0,1
find,200007,0,1
find,200008,0,1
find,200009,0,1
find,200010,0,1
find,200011,0,1
find,200012,0,1
find,200013,0,1
find,200014,0,1
find,200015,0,1
find,200016,0,1
find,200017,0,1
find,200018,0,1
find,200019,0,1
find,200020,0,1
find,200021,0,1
find,200022,0,1
find,200023,0,1
find,200024,0,1
find,200025,0,1
find,200026,0,1
find,200027,0,1
find,200028,0,1
find,200029,0,1
find,200030,0,1
find,200031,0,1
find,200000,0,1
find,200001,0,1
find,200002,0,1
find,200003,0,1
find,200004,0,1
find,200005,0,1
find,200006,0,1
find,200007,0,1
find,200008,0,1
find,200009,0,1
find,200010,0,1
find,200011,0,1
find,200012,0,1
find,200013,0,1
find,200014,0,1
find,200015,0,1
find,200016,0,1
find,200017,0,1
find,200018,0,1
find,200019,0,1
find,200020,0,1
find,200021,0,1
find,200022,0,1
find,200023,0,1
find,200024,0,1
find,200025,0,1
find,200026,0,1
find,200027,0,1
find,200028,0,1
find,200029,0,1
find,200030,0,1
find,200031,0,1
find,200000,0,1
find,200001,0,1
find,200002,0,1
find,200003,0,1
find,200004,0,1
find,200005,0,1
find,200006,0,1
find,200007,0,1
find,200008,0,1
find,200009,0,1
find,200010,0,1
find,200011,0,1
find,200012,0,1
find,200013,0,1
find,200014,0,1
find,200015,0,1
find,200016,0,1
find,200017,0,1
find,200018,0,1
find,200019,0,1
find,200020,0,1
find,200021,0,1
find,200022,0,1
find,200023,0,1
find,200024,0,1
find,200025,0,1
find,200026,0,1
find,200027,0,1
find,200028,0,1
find,200029,0,1
find,200030,0,1
find,200031,0,1
find,200000,0,1
find,200001,0,1
find,200002,0,1
find,200003,0,1
find,200004,0,1
find,200005,0,1
find,200006,0,1
find,200007,0,1
find,200008,0,1
find,200009,0,1
find,200010,0,1
find,200011,0,1
find,200012,0,1
find,200013,0,1
find,200014,0,1
find,200015,0,1
find,200016,0,1
find,200017,0,1
find,200018,0,1
find,200019,0,1
find,200020,0,1
find,200021,0,1
find,200022,0,1
find,200023,0,1
find,200024,0,1
find,200025,0,1
find,200026,0,1
find,200027,0,1
find,200032,0,1
find,200033,0,1
find,200034,0,1
find,200035,0,1
find,200036,0,1
find,200037,0,1
find,200038,0,1
find,200039,0,1
find,200040,0,1
find,200041,0,1
find,200042,0,1
find,200043,0,1
find,200044,0,1
find,200045,0,1
find,200046,0,1
find,200047,0,1
find,200048,0,1
find,200049,0,1
find,200050,0,1
find,200051,0,1
find,200052,0,1
find,200053,0,1
find,200054,0,1
find,200055,0,1
find,200056,0,1
find,200057,0,1
find,200058,0,1
find,200059,0,1
find,200060,0,1
find,200061,0,1
find,200062,0,1
find,200063,0,1
find,200064,0,1
find,200065,0,1
find,200066,0,1
find,200067,0,1
find,200068,0,1
find,200069,0,1
find,200070,0,1
find,200071,0,1
find,200072,0,1
find,200073,0,1
find,200074,0,1
find,200075,0,1
find,200076,0,1
find,200077,0,1
find,200078,0,1
find,200079,0,1
find,200080,0,1
find,200081,0,1
find,200082,0,1
find,200083,0,1
find,200084,0,1
find,200085,0,1
find,200086,0,1
find,200087,0,1
find,200088,0,1
find,200089,0,1
find,200090,0,1
find,200091,0,1
find,200092,0,1
find,200093,0,1
find,200094,0,1
find,200095,0,1
find,200096,0,1
find,200097,0,1
find,200098,0,1
find,200099,0,1
find,200100,0,1
find,200101,0,1
find,900000,0,0
find,900001,0,0
find,900002,0,0
find,900003,0,0
find,900004,0,0
find,900005,0,0
find,900006,0,0
find,900007,0,0
find,900008,0,0
find,900009,0,0
find,900010,0,0
find,900011,0,0
find,900012,0,0
find,900013,0,0
find,900014,0,0
find,900015,0,0
find,900016,0,0
find,900017,0,0
find,900018,0,0
find,900019,0,0
find,900020,0,0
find,900021,0,0
find,900022,0,0
find,900023,0,0
find,900024,0,0
find,900025,0,0
find,900026,0,0
find,900027,0,0
find,900028,0,0
find,900029,0,0
find,900030,0,0
find,900031,0,0
find,900032,0,0
find,900033,0,0
find,900034,0,0
find,900035,0,0
find,200160,0,1
find,200161,0,1
find,200162,0,1
find,200163,0,1
find,200164,0,1
find,200165,0,1
find,200166,0,1
find,200167,0,1
find,200168,0,1
find,200169,0,1
find,200170,0,1
find,200171,0,1
find,200172,0,1
find,200173,0,1
find,200174,0,1
find,200175,0,1
find,200176,0,1
find,200177,0,1
find,200007,0,1
find,200008,0,1
find,200009,0,1
find,200010,0,1
find,200011,0,1
find,200012,0,1
find,200013,0,1
find,200014,0,1
find,200015,0,1
find,200016,0,1
find,200017,0,1
find,200018,0,1
find,200019,0,1
find,200020,0,1
find,200021,0,1
find,200022,0,1
find,200023,0,1
find,200024,0,1
find,200025,0,1
find,200026,0,1
find,200027,0,1
find,200028,0,1
find,200029,0,1
find,200030,0,1
find,200031,0,1
find,200000,0,1
find,200001,0,1
find,200002,0,1
find,200003,0,1
find,200004,0,1
find,200005,0,1
find,200006,0,1
find,200007,0,1
find,200008,0,1
find,200009,0,1
find,200010,0,1
find,200011,0,1
find,200012,0,1
find,200013,0,1
find,200014,0,1
find,200015,0,1
find,200016,0,1
find,200017,0,1
find,200018,0,1
find,200019,0,1
find,200020,0,1
find,200021,0,1
find,200022,0,1
find,200023,0,1
find,200024,0,1
find,200025,0,1
find,200026,0,1
find,200027,0,1
find,200028,0,1
find,200029,0,1
find,200030,0,1
find,200031,0,1
find,200000,0,1
find,200001,0,1
find,200002,0,1
find,200003,0,1
find,200004,0,1
find,200005,0,1
find,200006,0,1
find,200007,0,1
find,200008,0,1
find,200009,0,1
find,200010,0,1
find,200011,0,1
find,200012,0,1
find,200013,0,1
find,200014,0,1
find,200015,0,1
find,200016,0,1
find,200017,0,1
find,200018,0,1
find,200019,0,1
find,200020,0,1
find,200021,0,1
find,200022,0,1
find,200023,0,1
find,200024,0,1
find,200025,0,1
find,200026,0,1
find,200027,0,1
find,200028,0,1
find,200029,0,1
find,200030,0,1
find,200031,0,1
find,200000,0,1
find,200001,0,1
find,200002,0,1
find,200003,0,1
find,200004,0,1
find,200005,0,1
find,200006,0,1
find,200007,0,1
find,200008,0,1
find,200009,0,1
find,200010,0,1
find,200011,0,1
find,200012,0,1
find,200013,0,1
find,200014,0,1
find,200015,0,1
find,200016,0,1
find,200017,0,1
find,200018,0,1
find,200019,0,1
find,200020,0,1
find,200021,0,1
find,200022,0,1
find,200023,0,1
find,200024,0,1
find,200025,0,1
find,200026,0,1
find,200027,0,1
find,200028,0,1
find,200029,0,1
find,200030,0,1
find,200031,0,1
find,200000,0,1
find,200001,0,1
find,200002,0,1
find,200003,0,1
find,200004,0,1
find,200005,0,1
find,200006,0,1
find,200007,0,1
find,200008,0,1
find,200009,0,1
find,200010,0,1
find,200011,0,1
find,200012,0,1
find,200013,0,1
find,200014,0,1
find,200015,0,1
find,200016,0,1
find,200017,0,1
find,200018,0,1
find,200019,0,1
find,200020,0,1
find,200021,0,1
find,200022,0,1
find,200023,0,1
find,200024,0,1
find,200025,0,1
find,200026,0,1
find,200027,0,1
find,200028,0,1
find,200029,0,1
find,200030,0,1
find,200031,0,1
find,200000,0,1
find,200001,0,1
find,200002,0,1
find,200003,0,1
find,200004,0,1
find,200005,0,1
find,200006,0,1
find,200007,0,1
find,200008,0,1
find,200009,0,1
find,200010,0,1
find,200011,0,1
find,200012,0,1
find,200013,0,1
find,200014,0,1
find,200015,0,1
find,200016,0,1
find,200017,0,1
find,200018,0,1
find,200019,0,1
find,200020,0,1
find,200021,0,1
find,200022,0,1
find,200023,0,1
find,200024,0,1
find,200025,0,1
find,200026,0,1
find,200027,0,1
find,200028,0,1
find,200029,0,1
find,200030,0,1
find,200031,0,1
find,200000,0,1
find,200001,0,1
find,200002,0,1
find,200003,0,1
find,200004,0,1
find,200005,0,1
find,200006,0,1
find,200007,0,1
find,200008,0,1
find,200009,0,1
find,200010,0,1
find,200011,0,1
find,200012,0,1
find,200013,0,1
find,200014,0,1
find,200015,0,1
find,200016,0,1
find,200017,0,1
find,200018,0,1
find,200019,0,1
find,200020,0,1
find,200021,0,1
find,200022,0,1
find,200023,0,1
find,200024,0,1
find,200025,0,1
find,200026,0,1
find,200027,0,1
find,200028,0,1
find,200029,0,1
find,200030,0,1
find,200031,0,1
find,200000,0,1
find,200001,0,1
find,200002,0,1
find,200045,0,1
find,200046,0,1
find,200047,0,1
find,200048,0,1
find,200049,0,1
find,200050,0,1
find,200051,0,1
find,200052,0,1
find,200053,0,1
find,200054,0,1
find,200055,0,1
find,200056,0,1
find,200057,0,1
find,200058,0,1
find,200059,0,1
find,200060,0,1
find,200061,0,1
find,200062,0,1
find,200063,0,1
find,200064,0,1
find,200065,0,1
find,200066,0,1
find,200067,0,1
find,200068,0,1
find,200069,0,1
find,200070,0,1
find,200071,0,1
find,200072,0,1
find,200073,0,1
find,200074,0,1
find,200075,0,1
find,200076,0,1
find,200077,0,1
find,200078,0,1
find,200079,0,1
find,200080,0,1
find,200081,0,1
find,200082,0,1
find,200083,0,1
find,200084,0,1
find,200085,0,1
find,200086,0,1
find,200087,0,1
find,200088,0,1
find,200089,0,1
find,200090,0,1
find,200091,0,1
find,200092,0,1
find,200093,0,1
find,200094,0,1
find,200095,0,1
find,200096,0,1
find,200097,0,1
find,200098,0,1
find,200099,0,1
find,200100,0,1
find,200101,0,1
find,200102,0,1
find,200103,0,1
find,200104,0,1
find,200105,0,1
find,200106,0,1
find,200107,0,1
find,200108,0,1
find,200109,0,1
find,200110,0,1
find,200111,0,1
find,200112,0,1
find,200113,0,1
find,200114,0,1
find,900100,0,0
find,900101,0,0
find,900102,0,0
find,900103,0,0
find,900104,0,0
find,900105,0,0
find,900106,0,0
find,900107,0,0
find,900108,0,0
find,900109,0,0
find,900110,0,0
find,900111,0,0
find,900112,0,0
find,900113,0,0
find,900114,0,0
find,900115,0,0
find,900116,0,0
find,900117,0,0
find,900118,0,0
find,900119,0,0
find,900120,0,0
find,900121,0,0
find,900122,0,0
find,900123,0,0
find,900124,0,0
find,900125,0,0
find,900126,0,0
find,900127,0,0
find,900128,0,0
find,900129,0,0
find,900130,0,0
find,900131,0,0
find,900132,0,0
find,900133,0,0
find,900134,0,0
find,900135,0,0
find,200014,0,1
find,200015,0,1
find,200016,0,1
find,200017,0,1
find,200018,0,1
find,200019,0,1
find,200020,0,1
find,200021,0,1
find,200022,0,1
find,200023,0,1
find,200024,0,1
find,200025,0,1
find,200026,0,1
find,200027,0,1
find,200028,0,1
find,200029,0,1
find,200030,0,1
find,200031,0,1
find,200000,0,1
find,200001,0,1
find,200002,0,1
find,200003,0,1
find,200004,0,1
find,200005,0,1
find,200006,0,1
find,200007,0,1
find,200008,0,1
find,200009,0,1
find,200010,0,1
find,200011,0,1
find,200012,0,1
find,200013,0,1
find,200014,0,1
find,200015,0,1
find,200016,0,1
find,200017,0,1
find,200018,0,1
find,200019,0,1
find,200020,0,1
find,200021,0,1
find,200022,0,1
find,200023,0,1
find,200024,0,1
find,200025,0,1
find,200026,0,1
find,200027,0,1
find,200028,0,1
find,200029,0,1
find,200030,0,1
find,200031,0,1
find,200000,0,1
find,200001,0,1
find,200002,0,1
find,200003,0,1
find,200004,0,1
find,200005,0,1
find,200006,0,1
find,200007,0,1
find,200008,0,1
find,200009,0,1
find,200010,0,1
find,200011,0,1
find,200012,0,1
find,200013,0,1
find,200014,0,1
find,200015,0,1
find,200016,0,1
find,200017,0,1
find,200018,0,1
find,200019,0,1
find,200020,0,1
find,200021,0,1
find,200022,0,1
find,200023,0,1
find,200024,0,1
find,200025,0,1
find,200026,0,1
find,200027,0,1
find,200028,0,1
find,200029,0,1
find,200030,0,1
find,200031,0,1
find,200000,0,1
find,200001,0,1
find,200002,0,1
find,200003,0,1
find,200004,0,1
find,200005,0,1
find,200006,0,1
find,200007,0,1
find,200008,0,1
find,200009,0,1
find,200010,0,1
find,200011,0,1
find,200012,0,1
find,200013,0,1
find,200014,0,1
find,200015,0,1
find,200016,0,1
find,200017,0,1
find,200018,0,1
find,200019,0,1
find,200020,0,1
find,200021,0,1
find,200022,0,1
find,200023,0,1
find,200024,0,1
find,200025,0,1
find,200026,0,1
find,200027,0,1
find,200028,0,1
find,200029,0,1
find,200030,0,1
find,200031,0,1
find,200000,0,1
find,200001,0,1
find,200002,0,1
find,200003,0,1
find,200004,0,1
find,200005,0,1
find,200006,0,1
find,200007,0,1
find,200008,0,1
find,200009,0,1
find,200010,0,1
find,200011,0,1
find,200012,0,1
find,200013,0,1
find,200014,0,1
find,200015,0,1
find,200016,0,1
find,200017,0,1
find,200018,0,1
find,200019,0,1
find,200020,0,1
find,200021,0,1
find,200022,0,1
find,200023,0,1
find,200024,0,1
find,200025,0,1
find,200026,0,1
find,200027,0,1
find,200028,0,1
find,200029,0,1
find,200030,0,1
find,200031,0,1
find,200000,0,1
find,200001,0,1
find,200002,0,1
find,200003,0,1
find,200004,0,1
find,200005,0,1
find,200006,0,1
find,200007,0,1
find,200008,0,1
find,200009,0,1
find,200010,0,1
find,200011,0,1
find,200012,0,1
find,200013,0,1
find,200014,0,1
find,200015,0,1
find,200016,0,1
find,200017,0,1
find,200018,0,1
find,200019,0,1
find,200020,0,1
find,200021,0,1
find,200022,0,1
find,200023,0,1
find,200024,0,1
find,200025,0,1
find,200026,0,1
find,200027,0,1
find,200028,0,1
find,200029,0,1
find,200030,0,1
find,200031,0,1
find,200000,0,1
find,200001,0,1
find,200002,0,1
find,200003,0,1
find,200004,0,1
find,200005,0,1
find,200006,0,1
find,200007,0,1
find,200008,0,1
find,200009,0,1
find,200010,0,1
find,200011,0,1
find,200012,0,1
find,200013,0,1
find,200014,0,1
find,200015,0,1
find,200016,0,1
find,200017,0,1
find,200018,0,1
find,200019,0,1
find,200020,0,1
find,200021,0,1
find,200022,0,1
find,200023,0,1
find,200024,0,1
find,200025,0,1
find,200026,0,1
find,200027,0,1
find,200028,0,1
find,200029,0,1
find,200030,0,1
find,200031,0,1
find,200000,0,1
find,200001,0,1
find,200002,0,1
find,200003,0,1
find,200004,0,1
find,200005,0,1
find,200006,0,1
find,200007,0,1
find,200008,0,1
find,200009,0,1
find,200058,0,1
find,200059,0,1
find,200060,0,1
find,200061,0,1
find,200062,0,1
find,200063,0,1
find,200064,0,1
find,200065,0,1
find,200066,0,1
find,200067,0,1
find,200068,0,1
find,200069,0,1
find,200070,0,1
find,200071,0,1
