# name: batch_metadata_enrichment
# description: Batch-local metadata cache rebuilt per batch, then queried heavily with a hot subset.
# story: Per-batch enrichment cache for large parsed objects or metadata blobs.
# value_type: large_value
# peak_live_entries: 96
op,key,value_seed,expected_hit
find,3,0,1
find,4,0,1
find,5,0,1
find,6,0,1
find,7,0,1
find,8,0,1
find,9,0,1
find,10,0,1
find,11,0,1
find,12,0,1
find,13,0,1
find,14,0,1
find,15,0,1
find,0,0,1
find,1,0,1
find,2,0,1
find,3,0,1
find,4,0,1
find,5,0,1
find,6,0,1
find,7,0,1
find,8,0,1
find,9,0,1
find,10,0,1
find,11,0,1
find,12,0,1
find,13,0,1
find,14,0,1
find,15,0,1
find,0,0,1
find,1,0,1
find,2,0,1
find,3,0,1
find,4,0,1
find,5,0,1
find,6,0,1
find,7,0,1
find,8,0,1
find,85,0,1
find,86,0,1
find,87,0,1
find,88,0,1
find,89,0,1
find,90,0,1
find,91,0,1
find,92,0,1
find,93,0,1
find,94,0,1
find,95,0,1
find,0,0,1
find,1,0,1
find,2,0,1
find,3,0,1
find,4,0,1
find,5,0,1
find,6,0,1
find,7,0,1
find,8,0,1
find,9,0,1
find,10,0,1
find,11,0,1
find,12,0,1
find,176,0,0
find,177,0,0
find,178,0,0
find,179,0,0
find,180,0,0
find,181,0,0
find,182,0,0
find,183,0,0
find,184,0,0
find,185,0,0
find,186,0,0
find,187,0,0
find,14,0,1
find,15,0,1
find,0,0,1
find,1,0,1
find,2,0,1
find,3,0,1
find,4,0,1
find,5,0,1
find,6,0,1
find,7,0,1
find,8,0,1
find,9,0,1
find,10,0,1
find,11,0,1
find,12,0,1
find,13,0,1
find,14,0,1
find,15,0,1
find,0,0,1
find,1,0,1
find,2,0,1
find,3,0,1
find,4,0,1
find,5,0,1
find,6,0,1
find,7,0,1
find,8,0,1
find,9,0,1
find,10,0,1
find,11,0,1
find,12,0,1
find,13,0,1
find,14,0,1
find,15,0,1
find,0,0,1
find,1,0,1
find,2,0,1
find,3,0,1
find,4,0,1
find,5,0,1
find,6,0,1
find,7,0,1
find,8,0,1
find,9,0,1
find,10,0,1
find,11,0,1
find,12,0,1
find,13,0,1
find,6,0,1
find,7,0,1
find,8,0,1
find,9,0,1
find,10,0,1
find,11,0,1
find,12,0,1
find,13,0,1
find,14,0,1
find,15,0,1
find,16,0,1
find,17,0,1
find,18,0,1
find,19,0,1
find,20,0,1
find,21,0,1
find,22,0,1
find,23,0,1
find,24,0,1
find,25,0,1
find,26,0,1
find,27,0,1
find,28,0,1
find,29,0,1
find,192,0,0
find,193,0,0
find,194,0,0
find,195,0,0
find,196,0,0
find,197,0,0
find,198,0,0
find,199,0,0
find,200,0,0
find,201,0,0
find,202,0,0
find,203,0,0
find,3,0,1
find,4,0,1
find,5,0,1
find,6,0,1
find,7,0,1
find,8,0,1
find,9,0,1
find,10,0,1
find,11,0,1
find,12,0,1
find,13,0,1
find,14,0,1
find,15,0,1
find,0,0,1
find,1,0,1
find,2,0,1
find,3,0,1
find,4,0,1
find,5,0,1
find,6,0,1
find,7,0,1
find,8,0,1
find,9,0,1
find,10,0,1
find,11,0,1
find,12,0,1
find,13,0,1
find,14,0,1
find,15,0,1
find,0,0,1
find,1,0,1
find,2,0,1
find,3,0,1
find,4,0,1
find,5,0,1
find,6,0,1
find,7,0,1
find,8,0,1
find,9,0,1
find,10,0,1
find,11,0,1
find,12,0,1
find,13,0,1
find,14,0,1
find,15,0,1
find,0,0,1
find,1,0,1
find,2,0,1
find,23,0,1
find,24,0,1
find,25,0,1
find,26,0,1
find,27,0,1
find,28,0,1
find,29,0,1
find,30,0,1
find,31,0,1
find,32,0,1
find,33,0,1
find,34,0,1
find,35,0,1
find,36,0,1
find,37,0,1
find,38,0,1
find,39,0,1
find,40,0,1
find,41,0,1
find,42,0,1
find,43,0,1
find,44,0,1
find,45,0,1
find,46,0,1
find,208,0,0
find,209,0,0
find,210,0,0
find,211,0,0
find,212,0,0
find,213,0,0
find,214,0,0
find,215,0,0
find,216,0,0
find,217,0,0
find,218,0,0
find,219,0,0
find,8,0,1
find,9,0,1
find,10,0,1
find,11,0,1
find,12,0,1
find,13,0,1
find,14,0,1
find,15,0,1
find,0,0,1
find,1,0,1
find,2,0,1
find,3,0,1
find,4,0,1
find,5,0,1
find,6,0,1
find,7,0,1
find,8,0,1
find,9,0,1
find,10,0,1
find,11,0,1
find,12,0,1
find,13,0,1
find,14,0,1
find,15,0,1
find,0,0,1
find,1,0,1
find,2,0,1
find,3,0,1
find,4,0,1
find,5,0,1
find,6,0,1
find,7,0,1
find,8,0,1
find,9,0,1
find,10,0,1
find,11,0,1
find,12,0,1
find,13,0,1
find,14,0,1
find,15,0,1
find,0,0,1
find,1,0,1
find,2,0,1
find,3,0,1
find,4,0,1
find,5,0,1
find,6,0,1
find,7,0,1
find,40,0,1
find,41,0,1
find,42,0,1
find,43,0,1
find,44,0,1
find,45,0,1
find,46,0,1
find,47,0,1
find,48,0,1
find,49,0,1
find,50,0,1
find,51,0,1
find,52,0,1
find,53,0,1
find,54,0,1
find,55,0,1
find,56,0,1
find,57,0,1
find,58,0,1
find,59,0,1
find,60,0,1
find,61,0,1
find,62,0,1
find,63,0,1
find,224,0,0
find,225,0,0
find,226,0,0
find,227,0,0
find,228,0,0
find,229,0,0
find,230,0,0
find,231,0,0
find,232,0,0
find,233,0,0
find,234,0,0
find,235,0,0
find,13,0,1
find,14,0,1
find,15,0,1
find,0,0,1
find,1,0,1
find,2,0,1
find,3,0,1
find,4,0,1
find,5,0,1
find,6,0,1
find,7,0,1
find,8,0,1
find,9,0,1
find,10,0,1
find,11,0,1
find,12,0,1
find,13,0,1
find,14,0,1
find,15,0,1
find,0,0,1
find,1,0,1
find,2,0,1
find,3,0,1
find,4,0,1
find,5,0,1
find,6,0,1
find,7,0,1
find,8,0,1
find,9,0,1
find,10,0,1
find,11,0,1
find,12,0,1
find,13,0,1
find,14,0,1
find,15,0,1
find,0,0,1
find,1,0,1
find,2,0,1
find,3,0,1
find,4,0,1
find,5,0,1
find,6,0,1
find,7,0,1
find,8,0,1
find,9,0,1
find,10,0,1
find,11,0,1
find,12,0,1
find,57,0,1
find,58,0,1
find,59,0,1
find,60,0,1
find,61,0,1
find,62,0,1
find,63,0,1
find,64,0,1
find,65,0,1
find,66,0,1
find,67,0,1
find,68,0,1
find,69,0,1
find,70,0,1
find,71,0,1
find,72,0,1
find,73,0,1
find,74,0,1
find,75,0,1
find,76,0,1
find,77,0,1
find,78,0,1
find,79,0,1
find,80,0,1
find,240,0,0
find,241,0,0
find,242,0,0
find,243,0,0
find,244,0,0
find,245,0,0
find,246,0,0
find,247,0,0
find,248,0,0
find,249,0,0
find,250,0,0
find,251,0,0
clear,0,0,0
insert,10000,1000000,0
insert,10001,1000001,0
insert,10002,1000002,0
insert,10003,1000003,0
insert,10004,1000004,0
insert,10005,1000005,0
insert,10006,1000006,0
insert,10007,1000007,0
insert,10008,1000008,0
insert,10009,1000009,0
insert,10010,1000010,0
insert,10011,1000011,0
insert,10012,1000012,0
insert,10013,1000013,0
insert,10014,1000014,0
insert,10015,1000015,0
insert,10016,1000016,0
insert,10017,1000017,0
insert,10018,1000018,0
insert,10019,1000019,0
insert,10020,1000020,0
insert,10021,1000021,0
insert,10022,1000022,0
insert,10023,1000023,0
insert,10024,1000024,0
insert,10025,1000025,0
insert,10026,1000026,0
insert,10027,1000027,0
insert,10028,1000028,0
insert,10029,1000029,0
insert,10030,1000030,0
insert,10031,1000031,0
insert,10032,1000032,0
insert,10033,1000033,0
insert,10034,1000034,0
insert,10035,1000035,0
insert,10036,1000036,0
insert,10037,1000037,0
insert,10038,1000038,0
insert,10039,1000039,0
insert,10040,1000040,0
insert,10041,1000041,0
insert,10042,1000042,0
insert,10043,1000043,0
insert,10044,1000044,0
insert,10045,1000045,0
insert,10046,1000046,0
insert,10047,1000047,0
insert,10048,1000048,0
insert,10049,1000049,0
insert,10050,1000050,0
insert,10051,1000051,0
insert,10052,1000052,0
insert,10053,1000053,0
insert,10054,1000054,0
insert,10055,1000055,0
insert,10056,1000056,0
insert,10057,1000057,0
insert,10058,1000058,0
insert,10059,1000059,0
insert,10060,1000060,0
insert,10061,1000061,0
insert,10062,1000062,0
insert,10063,1000063,0
insert,10064,1000064,0
insert,10065,1000065,0
insert,10066,1000066,0
insert,10067,1000067,0
insert,10068,1000068,0
insert,10069,1000069,0
insert,10070,1000070,0
insert,10071,1000071,0
insert,10072,1000072,0
insert,10073,1000073,0
insert,10074,1000074,0
insert,10075,1000075,0
insert,10076,1000076,0
insert,10077,1000077,0
insert,10078,1000078,0
insert,10079,1000079,0
insert,10080,1000080,0
insert,10081,1000081,0
insert,10082,1000082,0
insert,10083,1000083,0
insert,10084,1000084,0
insert,10085,1000085,0
insert,10086,1000086,0
insert,10087,1000087,0
insert,10088,1000088,0
insert,10089,1000089,0
insert,10090,1000090,0
insert,10091,1000091,0
insert,10092,1000092,0
insert,10093,1000093,0
insert,10094,1000094,0
insert,10095,1000095,0
find,10000,0,1
find,10001,0,1
find,10002,0,1
find,10003,0,1
find,10004,0,1
find,10005,0,1
find,10006,0,1
find,10007,0,1
find,10008,0,1
find,10009,0,1
find,10010,0,1
find,10011,0,1
find,10012,0,1
find,10013,0,1
find,10014,0,1
find,10015,0,1
find,10000,0,1
find,10001,0,1
find,10002,0,1
find,10003,0,1
find,10004,0,1
find,10005,0,1
find,10006,0,1
find,10007,0,1
find,10008,0,1
find,10009,0,1
find,10010,0,1
find,10011,0,1
find,10012,0,1
find,10013,0,1
find,10014,0,1
find,10015,0,1
find,10000,0,1
find,10001,0,1
find,10002,0,1
find,10003,0,1
find,10004,0,1
find,10005,0,1
find,10006,0,1
find,10007,0,1
find,10008,0,1
find,10009,0,1
find,10010,0,1
find,10011,0,1
find,10012,0,1
find,10013,0,1
find,10014,0,1
find,10015,0,1
find,10000,0,1
find,10001,0,1
find,10002,0,1
find,10003,0,1
find,10004,0,1
find,10005,0,1
find,10006,0,1
find,10007,0,1
find,10008,0,1
find,10009,0,1
find,10010,0,1
find,10011,0,1
find,10012,0,1
find,10013,0,1
find,10014,0,1
find,10015,0,1
find,10016,0,1
find,10017,0,1
find,10018,0,1
find,10019,0,1
find,10020,0,1
find,10021,0,1
find,10022,0,1
find,10023,0,1
find,10096,0,0
find,10097,0,0
find,10098,0,0
find,10099,0,0
find,10100,0,0
find,10101,0,0
find,10102,0,0
find,10103,0,0
find,10104,0,0
find,10105,0,0
find,10106,0,0
find,10107,0,0
find,10005,0,1
find,10006,0,1
find,10007,0,1
find,10008,0,1
find,10009,0,1
find,10010,0,1
find,10011,0,1
find,10012,0,1
find,10013,0,1
find,10014,0,1
find,10015,0,1
find,10000,0,1
find,10001,0,1
find,10002,0,1
find,10003,0,1
find,10004,0,1
find,10005,0,1
find,10006,0,1
find,10007,0,1
find,10008,0,1
find,10009,0,1
find,10010,0,1
find,10011,0,1
find,10012,0,1
find,10013,0,1
find,10014,0,1
find,10015,0,1
find,10000,0,1
find,10001,0,1
find,10002,0,1
find,10003,0,1
find,10004,0,1
find,10005,0,1
find,10006,0,1
find,10007,0,1
find,10008,0,1
find,10009,0,1
find,10010,0,1
find,10011,0,1
find,10012,0,1
find,10013,0,1
find,10014,0,1
find,10015,0,1
find,10000,0,1
find,10001,0,1
find,10002,0,1
find,10003,0,1
find,10004,0,1
find,10017,0,1
find,10018,0,1
find,10019,0,1
find,10020,0,1
find,10021,0,1
find,10022,0,1
find,10023,0,1
find,10024,0,1
find,10025,0,1
find,10026,0,1
find,10027,0,1
find,10028,0,1
find,10029,0,1
find,10030,0,1
find,10031,0,1
find,10032,0,1
find,10033,0,1
find,10034,0,1
find,10035,0,1
find,10036,0,1
find,10037,0,1
find,10038,0,1
find,10039,0,1
find,10040,0,1
find,10112,0,0
find,10113,0,0
find,10114,0,0
find,10115,0,0
find,10116,0,0
find,10117,0,0
find,10118,0,0
find,10119,0,0
find,10120,0,0
find,10121,0,0
find,10122,0,0
find,10123,0,0
find,10010,0,1
find,10011,0,1
find,10012,0,1
find,10013,0,1
find,10014,0,1
find,10015,0,1
find,10000,0,1
find,10001,0,1
find,10002,0,1
find,10003,0,1
find,10004,0,1
find,10005,0,1
find,10006,0,1
find,10007,0,1
find,10008,0,1
find,10009,0,1
find,10010,0,1
find,10011,0,1
find,10012,0,1
find,10013,0,1
find,10014,0,1
find,10015,0,1
find,10000,0,1
find,10001,0,1
find,10002,0,1
find,10003,0,1
find,10004,0,1
find,10005,0,1
find,10006,0,1
find,10007,0,1
find,10008,0,1
find,10009,0,1
find,10010,0,1
find,10011,0,1
find,10012,0,1
find,10013,0,1
find,10014,0,1
find,10015,0,1
find,10000,0,1
find,10001,0,1
find,10002,0,1
find,10003,0,1
find,10004,0,1
find,10005,0,1
find,10006,0,1
find,10007,0,1
find,10008,0,1
find,10009,0,1
find,10034,0,1
find,10035,0,1
find,10036,0,1
find,10037,0,1
find,10038,0,1
find,10039,0,1
find,10040,0,1
find,10041,0,1
find,10042,0,1
find,10043,0,1
find,10044,0,1
find,10045,0,1
find,10046,0,1
find,10047,0,1
find,10048,0,1
find,10049,0,1
find,10050,0,1
find,10051,0,1
find,10052,0,1
find,10053,0,1
find,10054,0,1
find,10055,0,1
find,10056,0,1
find,10057,0,1
find,10128,0,0
find,10129,0,0
find,10130,0,0
find,10131,0,0
find,10132,0,0
find,10133,0,0
find,10134,0,0
find,10135,0,0
find,10136,0,0
find,10137,0,0
find,10138,0,0
find,10139,0,0
find,10015,0,1
find,10000,0,1
find,10001,0,1
find,10002,0,1
find,10003,0,1
find,10004,0,1
find,10005,0,1
find,10006,0,1
find,10007,0,1
find,10008,0,1
find,10009,0,1
find,10010,0,1
find,10011,0,1
find,10012,0,1
find,10013,0,1
find,10014,0,1
find,10015,0,1
find,10000,0,1
find,10001,0,1
find,10002,0,1
find,10003,0,1
find,10004,0,1
find,10005,0,1
find,10006,0,1
find,10007,0,1
find,10008,0,1
find,10009,0,1
find,10010,0,1
find,10011,0,1
find,10012,0,1
find,10013,0,1
find,10014,0,1
find,10015,0,1
find,10000,0,1
find,10001,0,1
find,10002,0,1
find,10003,0,1
find,10004,0,1
find,10005,0,1
find,10006,0,1
find,10007,0,1
find,10008,0,1
find,10009,0,1
find,10010,0,1
find,10011,0,1
find,10012,0,1
find,10013,0,1
find,10014,0,1
find,10051,0,1
find,10052,0,1
find,10053,0,1
find,10054,0,1
find,10055,0,1
find,10056,0,1
find,10057,0,1
find,10058,0,1
find,10059,0,1
find,10060,0,1
find,10061,0,1
find,10062,0,1
find,10063,0,1
find,10064,0,1
find,10065,0,1
find,10066,0,1
find,10067,0,1
find,10068,0,1
find,10069,0,1
find,10070,0,1
find,10071,0,1
find,10072,0,1
find,10073,0,1
find,10074,0,1
find,10144,0,0
find,10145,0,0
find,10146,0,0
find,10147,0,0
find,10148,0,0
find,10149,0,0
find,10150,0,0
find,10151,0,0
find,10152,0,0
find,10153,0,0
find,10154,0,0
find,10155,0,0
find,10004,0,1
find,10005,0,1
find,10006,0,1
find,10007,0,1
find,10008,0,1
find,10009,0,1
find,10010,0,1
find,10011,0,1
find,10012,0,1
find,10013,0,1
find,10014,0,1
find,10015,0,1
find,10000,0,1
find,10001,0,1
find,10002,0,1
find,10003,0,1
find,10004,0,1
find,10005,0,1
find,10006,0,1
find,10007,0,1
find,10008,0,1
find,10009,0,1
find,10010,0,1
find,10011,0,1
find,10012,0,1
find,10013,0,1
find,10014,0,1
find,10015,0,1
find,10000,0,1
find,10001,0,1
find,10002,0,1
find,10003,0,1
find,10004,0,1
find,10005,0,1
find,10006,0,1
find,10007,0,1
find,10008,0,1
find,10009,0,1
find,10010,0,1
find,10011,0,1
find,10012,0,1
find,10013,0,1
find,10014,0,1
find,10015,0,1
find,10000,0,1
find,10001,0,1
find,10002,0,1
find,10003,0,1
find,10068,0,1
find,10069,0,1
find,10070,0,1
find,10071,0,1
find,10072,0,1
find,10073,0,1
find,10074,0,1
find,10075,0,1
find,10076,0,1
find,10077,0,1
find,10078,0,1
find,10079,0,1
find,10080,0,1
find,10081,0,1
find,10082,0,1
find,10083,0,1
find,10084,0,1
find,10085,0,1
find,10086,0,1
find,10087,0,1
find,10088,0,1
find,10089,0,1
find,10090,0,1
find,10091,0,1
find,10160,0,0
find,10161,0,0
find,10162,0,0
find,10163,0,0
find,10164,0,0
find,10165,0,0
find,10166,0,0
find,10167,0,0
find,10168,0,0
find,10169,0,0
find,10170,0,0
find,10171,0,0
find,10009,0,1
find,10010,0,1
find,10011,0,1
find,10012,0,1
find,10013,0,1
find,10014,0,1
find,10015,0,1
find,10000,0,1
find,10001,0,1
find,10002,0,1
find,10003,0,1
find,10004,0,1
find,10005,0,1
find,10006,0,1
find,10007,0,1
find,10008,0,1
find,10009,0,1
find,10010,0,1
find,10011,0,1
find,10012,0,1
find,10013,0,1
find,10014,0,1
find,10015,0,1
find,10000,0,1
find,10001,0,1
find,10002,0,1
find,10003,0,1
find,10004,0,1
find,10005,0,1
find,10006,0,1
find,10007,0,1
find,10008,0,1
find,10009,0,1
find,10010,0,1
find,10011,0,1
find,10012,0,1
find,10013,0,1
find,10014,0,1
find,10015,0,1
find,10000,0,1
find,10001,0,1
find,10002,0,1
find,10003,0,1
find,10004,0,1
find,10005,0,1
find,10006,0,1
find,10007,0,1
find,10008,0,1
find,10085,0,1
find,10086,0,1
find,10087,0,1
find,10088,0,1
find,10089,0,1
find,10090,0,1
find,10091,0,1
find,10092,0,1
find,10093,0,1
find,10094,0,1
find,10095,0,1
find,10000,0,1
find,10001,0,1
find,10002,0,1
find,10003,0,1
find,10004,0,1
find,10005,0,1
find,10006,0,1
find,10007,0,1
find,10008,0,1
find,10009,0,1
find,10010,0,1
find,10011,0,1
find,10012,0,1
find,10176,0,0
find,10177,0,0
find,10178,0,0
find,10179,0,0
find,10180,0,0
find,10181,0,0
find,10182,0,0
find,10183,0,0
find,10184,0,0
find,10185,0,0
find,10186,0,0
find,10187,0,0
find,10014,0,1
find,10015,0,1
find,10000,0,1
find,10001,0,1
find,10002,0,1
find,10003,0,1
find,10004,0,1
find,10005,0,1
find,10006,0,1
find,10007,0,1
find,10008,0,1
find,10009,0,1
find,10010,0,1
find,10011,0,1
find,10012,0,1
find,10013,0,1
find,10014,0,1
find,10015,0,1
find,10000,0,1
find,10001,0,1
find,10002,0,1
find,10003,0,1
find,10004,0,1
find,10005,0,1
find,10006,0,1
find,10007,0,1
find,10008,0,1
find,10009,0,1
find,10010,0,1
find,10011,0,1
find,10012,0,1
find,10013,0,1
find,10014,0,1
find,10015,0,1
find,10000,0,1
find,10001,0,1
find,10002,0,1
find,10003,0,1
find,10004,0,1
find,10005,0,1
find,10006,0,1
find,10007,0,1
find,10008,0,1
find,10009,0,1
find,10010,0,1
find,10011,0,1
find,10012,0,1
find,10013,0,1
find,10006,0,1
find,10007,0,1
find,10008,0,1
find,10009,0,1
